Date,Product ID,Category,Seasonality,Units Sold,Price
2015/12/23,5,Veggie,Winter,7,18.5
2015/12/23,6,Veggie,Winter,6,16.05
2015/12/23,7,Classic,Winter,12,13.84375
2015/12/23,8,Classic,Winter,2,18.25
2015/12/23,10,Chicken,Winter,13,19.75
2015/12/24,1,Chicken,Winter,8,18.75
2015/12/24,2,Chicken,Winter,9,16.75
2015/12/24,3,Chicken,Winter,6,15.41666667
2015/12/24,4,Classic,Winter,14,15.3
2015/12/24,5,Veggie,Winter,7,18.5
2015/12/24,6,Veggie,Winter,5,16.08333333
2015/12/24,7,Classic,Winter,14,15.17857143
2015/12/24,8,Classic,Winter,2,20.5
2015/12/24,9,Supreme,Winter,3,16.5
2015/12/24,10,Chicken,Winter,9,20.08333333
2015/12/26,1,Chicken,Winter,7,17.55
2015/12/26,2,Chicken,Winter,5,18.08333333
2015/12/26,3,Chicken,Winter,2,20.75
2015/12/26,4,Classic,Winter,7,16.125
2015/12/26,5,Veggie,Winter,2,18.5
2015/12/26,6,Veggie,Winter,6,17.41666667
2015/12/26,7,Classic,Winter,10,14.32142857
2015/12/26,8,Classic,Winter,2,14
2015/12/26,9,Supreme,Winter,4,16.5
2015/12/26,10,Chicken,Winter,15,18.75
2015/12/27,1,Chicken,Winter,6,17.75
2015/12/27,2,Chicken,Winter,4,19.41666667
2015/12/27,3,Chicken,Winter,4,16.75
2015/12/27,4,Classic,Winter,13,15
2015/12/27,5,Veggie,Winter,4,18.5
2015/12/27,6,Veggie,Winter,14,15.61111111
2015/12/27,7,Classic,Winter,5,12.25
2015/12/27,8,Classic,Winter,4,14.83333333
2015/12/27,9,Supreme,Winter,1,12.5
2015/12/27,10,Chicken,Winter,7,19.95
2015/12/28,1,Chicken,Winter,3,14.75
2015/12/28,2,Chicken,Winter,7,16.75
2015/12/28,3,Chicken,Winter,6,14.08333333
2015/12/28,4,Classic,Winter,15,15.22222222
2015/12/28,5,Veggie,Winter,2,18.5
2015/12/28,6,Veggie,Winter,4,16.08333333
2015/12/28,7,Classic,Winter,12,12.53571429
2015/12/28,8,Classic,Winter,6,15.125
2015/12/28,9,Supreme,Winter,4,18.625
2015/12/28,10,Chicken,Winter,7,17.41666667
2015/12/29,1,Chicken,Winter,6,17.75
2015/12/29,2,Chicken,Winter,9,16.75
2015/12/29,3,Chicken,Winter,1,16.75
2015/12/29,4,Classic,Winter,3,16.16666667
2015/12/29,5,Veggie,Winter,5,18.5
2015/12/29,6,Veggie,Winter,1,20.25
2015/12/29,7,Classic,Winter,4,13.5
2015/12/29,8,Classic,Winter,6,18.375
2015/12/29,10,Chicken,Winter,9,18.35
2015/12/30,1,Chicken,Winter,8,16.75
2015/12/30,2,Chicken,Winter,10,17.32142857
2015/12/30,4,Classic,Winter,6,17.125
2015/12/30,5,Veggie,Winter,2,18.5
2015/12/30,6,Veggie,Winter,7,13
2015/12/30,7,Classic,Winter,8,12
2015/12/30,8,Classic,Winter,1,20.5
2015/12/30,9,Supreme,Winter,4,18.625
2015/12/30,10,Chicken,Winter,4,18.08333333
2015/12/31,1,Chicken,Winter,16,18.08333333
2015/12/31,2,Chicken,Winter,13,15.60714286
2015/12/31,3,Chicken,Winter,6,17.75
2015/12/31,4,Classic,Winter,13,15.625
2015/12/31,5,Veggie,Winter,8,18.5
2015/12/31,6,Veggie,Winter,17,16.1
2015/12/31,7,Classic,Winter,6,13.5
2015/12/31,8,Classic,Winter,12,15
2015/12/31,9,Supreme,Winter,2,16.5
2015/12/31,10,Chicken,Winter,3,18.08333333
